path,date,MOP1,MOP2,beach,method
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220203_00567_00768_1438_NoWaves_Torrey_Encinitas_miniRanger,20220203,567,768,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220210_00567_00766_1101_NoWaves_Torrey_Encinitas_miniRanger,20220210,567,766,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220215_00635_00768_1337_NoWaves_SolanaCardiffSanElijoEncinitas_miniRanger,20220215,635,768,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220301_00567_00768_1247_NoWaves_TorreyExtended_MiniRanger,20220301,567,768,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220311_00567_00766_1011_NoWaves_TorreyExtended_MiniRanger,20220311,567,766,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220317_00635_00709_1339_NoWaves_Solana_Cardiff_SanElijo_miniRanger,20220317,635,709,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220322_00567_00761_0000_NoWaves_TorreyExtended_miniRanger,20220322,567,761,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220331_00567_00763_0222_NoWaves_TorreyExtended_miniRanger,20220331,567,763,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220414_00579_00873_1335_NoWaves_DelMar_SCarlsbad_NCarlsbad_miniRanger,20220414,579,873,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220415_00567_00926_0114_NoWaves_TorreyExtended_Oceanside_miniRanger,20220415,567,926,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220419_00635_00710_0502_NoWaves_Solana_Cardiff_SanElijo_miniRanger,20220419,635,710,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220429_00612_00761_0252_NoWaves_DelMar_Encinitas_miniRanger,20220429,612,761,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220503_00567_00759_0350_NoWaves_TorreyExtended_MiniRanger,20220503,567,759,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220512_00683_00762_1134_NoWaves_SanElijo_Encinitas_MiniRanger,20220512,683,762,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220517_00635_00711_0404_NoWaves_Solana_Cardiff_SanElijo_MiniRanger,20220517,635,711,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220525_00567_00757_2257_NoWaves_TorreyExtended_MiniRanger,20220525,567,757,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220601_00567_00759_0456_NoWaves_TorreyExtended_MiniRanger,20220601,567,759,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220607_00592_00763_0807_NoWaves_DelMar_Cardiff_SanElijo_Encinitas_MiniRanger,20220607,592,763,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220614_00664_00769_0451_NoWaves_Cardiff_SanElijo_Encinitas_MiniRanger,20220614,664,769,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/MiniRanger_Truck/LiDAR_Processed_Level2/20220623_00621_00758_0930_NoWaves_DelMar_Cardiff_Encinitas_MiniRanger,20220623,621,758,SanElijo,MiniRanger_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220701_00567_00770_0459_NoWaves_Torrey_Extended,20220701,567,770,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220706_00567_00770_0611_NoWaves_Torrey_Extended,20220706,567,770,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220718_00567_00768_0629_NoWaves_TorreyExtended,20220718,567,768,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220729_00565_00769_0441_NoWaves_TorreyExtended,20220729,565,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220802_00567_00769_0528_NoWaves_TorreyExtended,20220802,567,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220811_00635_00711_0332_NoWaves_SolanaCardiffSanElijo,20220811,635,711,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220815_00636_00769_0540_NoWaves_Solana_Cardiff_SanElijo_Encinitas,20220815,636,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220824_00565_00770_0138_NoWaves_TorreyExtended,20220824,565,770,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220830_00567_00770_0000_NoWaves_TorreyExtended,20220830,567,770,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220908_00567_00769_0235_NoWaves_Torrey_Extended,20220908,567,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220913_00567_00769_0423_NoWaves_Torrey_Extended,20220913,567,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220919_00635_00708_2306_NoWaves_SolanaCardiffSanElijo,20220919,635,708,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220928_00567_00755_1646_NoWaves_Torrey_Extended,20220928,567,755,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221005_00565_00769_2348_NoWaves_Torrey_Extended,20221005,565,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221011_00682_00769_1544_NoWaves_SanElijo_Encinitas,20221011,682,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221019_00567_00769_2241_NoWaves_TorreyExtended,20221019,567,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221025_00567_00769_1407_TorreyExtended_NoWaves,20221025,567,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221101_00567_00769_2114_NoWaves_TorreyExtended,20221101,567,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221107_00567_00769_1219_NoWaves_TorreyExtended,20221107,567,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221114_00567_00769_1746_NoWaves_TorreyExtended,20221114,567,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221122_00635_00768_1129_NoWaves_Solana_Cardiff_SanElijo_Encinitas,20221122,635,768,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221128_00567_00768_1706_NoWaves_Torrey_Extended,20221128,567,768,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221207_00635_00768_0652_NoWaves_Solana_Cardiff_SanElijo_Encinitas,20221207,635,768,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221212_00567_00768_1617_NoWaves_TorreyExtended,20221212,567,768,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221220_00567_00768_1053_NoWaves_TorreyExtended,20221220,567,768,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230104_00567_00745_1207_NoWaves_TorreyExtended,20230104,567,745,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230109_00681_00769_1542_NoWaves_SanElijo_SPonto_miniRanger,20230109,681,769,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230109_00567_00732_1453_NoWaves_TorreyExtended,20230109,567,732,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230117_00682_00769_1127_NoWaves_SanElijo_SPonto_miniRanger,20230117,682,769,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230117_00575_00731_1043_NoWaves_TorreyExtended,20230117,575,731,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230120_00518_00732_1258__NoWaves_Blacks_Torrey_Del_Mar_Cardiff_Encinitas,20230120,518,732,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230120_00518_00732_1258_NoWaves_Blacks_Torrey_Del_Mar_Cardiff_Encinitas,20230120,518,732,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230124_00680_00769_1528_NoWaves_SanElijo_SPonto_miniRanger,20230124,680,769,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230207_00680_00718_1659_NoWaves_SanElijo_miniRanger,20230207,680,718,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230216_00684_00769_1257_NoWaves_SanElijoPartial_Encinitas_miniRanger,20230216,684,769,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230217_00680_00718_1146_NoWaves_SanElijo_miniRanger,20230217,680,718,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230302_00682_00769_1215_NoWaves_SanElijo_Ponto_miniRanger,20230302,682,769,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230307_00681_00769_1318_NoWaves_SanElijo_Ponto_miniRanger,20230307,681,769,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230316_00680_00769_1155_NoWaves_SanElijo_Ponto_miniRanger,20230316,680,769,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230322_00567_00769_1356_NoWaves_Torrey_Encinitas_Ponto_miniRanger,20230322,567,769,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230414_00687_00769_1134_NoWaves_SanElijo_Ponto_miniRanger,20230414,687,769,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230418_00682_00769_1320_NoWaves_SanElijo_Encinitas_miniRanger,20230418,682,769,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230427_00682_00709_1020_NoWaves_SanElijo_miniRanger,20230427,682,709,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230501_00682_00769_1327_NoWaves_SanElijo_SPonto_miniRanger,20230501,682,769,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230511_00685_00769_0802_NoWaves_SanElijo_SPonto_miniRanger,20230511,685,769,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230523_00681_00768_0654_NoWaves_SanElijo_SPonto_miniRanger,20230523,681,768,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230602_00683_00768_0355_NoWaves_SanElijo_SPonto_miniRanger,20230602,683,768,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230609_00682_00769_0744_NoWaves_SanElijo_Encinitas_miniRanger,20230609,682,769,SanElijo,MiniRanger_ATV
