path,date,MOP1,MOP2,beach,method
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220718_00567_00768_0629_NoWaves_TorreyExtended,20220718,567,768,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220729_00565_00769_0441_NoWaves_TorreyExtended,20220729,565,769,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220802_00567_00769_0528_NoWaves_TorreyExtended,20220802,567,769,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220815_00636_00769_0540_NoWaves_Solana_Cardiff_SanElijo_Encinitas,20220815,636,769,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220824_00565_00770_0138_NoWaves_TorreyExtended,20220824,565,770,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220830_00567_00770_0000_NoWaves_TorreyExtended,20220830,567,770,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220908_00567_00769_0235_NoWaves_Torrey_Extended,20220908,567,769,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220913_00567_00769_0423_NoWaves_Torrey_Extended,20220913,567,769,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220921_00713_00754_0048_NoWaves_Encinitas,20220921,713,754,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20220928_00567_00755_1646_NoWaves_Torrey_Extended,20220928,567,755,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221005_00565_00769_2348_NoWaves_Torrey_Extended,20221005,565,769,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221011_00682_00769_1544_NoWaves_SanElijo_Encinitas,20221011,682,769,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221019_00567_00769_2241_NoWaves_TorreyExtended,20221019,567,769,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221025_00567_00769_1407_TorreyExtended_NoWaves,20221025,567,769,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221101_00567_00769_2114_NoWaves_TorreyExtended,20221101,567,769,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221107_00567_00769_1219_NoWaves_TorreyExtended,20221107,567,769,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221114_00567_00769_1746_NoWaves_TorreyExtended,20221114,567,769,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221122_00635_00768_1129_NoWaves_Solana_Cardiff_SanElijo_Encinitas,20221122,635,768,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221128_00567_00768_1706_NoWaves_Torrey_Extended,20221128,567,768,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221207_00635_00768_0652_NoWaves_Solana_Cardiff_SanElijo_Encinitas,20221207,635,768,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221212_00567_00768_1617_NoWaves_TorreyExtended,20221212,567,768,Encinitas,VMZ2000_Truck
