date,MOP1,MOP2,method,folder_name,full_path,dem_path
20231127,567,745,VMZ2000_Truck,20231127_00567_00745_1334_NoWaves_Torrey_Encinitas,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20231127_00567_00745_1334_NoWaves_Torrey_Encinitas/Beach_And_Backshore/20231127_00567_00745_1334_NoWaves_Torrey_Encinitas_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20231127_00567_00745_1334_NoWaves_Torrey_Encinitas/Beach_And_Backshore/20231127_00567_00745_1334_NoWaves_Torrey_Encinitas_beach_cliff_ground.tif
20231208,567,727,VMZ2000_Truck,20231208_00567_00727_1212_NoWaves_Torrey_Encinitas,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20231208_00567_00727_1212_NoWaves_Torrey_Encinitas/Beach_And_Backshore/20231208_00567_00727_1212_NoWaves_Torrey_Encinitas_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20231208_00567_00727_1212_NoWaves_Torrey_Encinitas/Beach_And_Backshore/20231208_00567_00727_1212_NoWaves_Torrey_Encinitas_beach_cliff_ground.tif
20231213,664,769,MiniRanger_ATV,20231213_00664_00769_1418_NoWaves_Cardiff_SanElijo_Encinitas_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20231213_00664_00769_1418_NoWaves_Cardiff_SanElijo_Encinitas_miniRanger/Beach_And_Backshore/20231213_00664_00769_1418_NoWaves_Cardiff_SanElijo_Encinitas_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20231213_00664_00769_1418_NoWaves_Cardiff_SanElijo_Encinitas_miniRanger/Beach_And_Backshore/20231213_00664_00769_1418_NoWaves_Cardiff_SanElijo_Encinitas_miniRanger_beach_cliff_ground.tif
20231213,519,667,VMZ2000_Truck,20231213_00519_00667_1400_NoWaves_Blacks_Solana,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20231213_00519_00667_1400_NoWaves_Blacks_Solana/Beach_And_Backshore/20231213_00519_00667_1400_NoWaves_Blacks_Solana_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20231213_00519_00667_1400_NoWaves_Blacks_Solana/Beach_And_Backshore/20231213_00519_00667_1400_NoWaves_Blacks_Solana_beach_cliff_ground.tif
20231221,581,684,VMZ2000_Truck,20231221_00581_00684_1033_NoWaves_DelMar_Cardiff,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20231221_00581_00684_1033_NoWaves_DelMar_Cardiff/Beach_And_Backshore/20231221_00581_00684_1033_NoWaves_DelMar_Cardiff_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20231221_00581_00684_1033_NoWaves_DelMar_Cardiff/Beach_And_Backshore/20231221_00581_00684_1033_NoWaves_DelMar_Cardiff_beach_cliff_ground.tif
20231221,567,591,MiniRanger_ATV,20231221_00567_00591_1101_NoWaves_Torrey_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20231221_00567_00591_1101_NoWaves_Torrey_miniRanger/Beach_And_Backshore/20231221_00567_00591_1101_NoWaves_Torrey_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20231221_00567_00591_1101_NoWaves_Torrey_miniRanger/Beach_And_Backshore/20231221_00567_00591_1101_NoWaves_Torrey_miniRanger_beach_cliff_ground.tif
20231221,681,736,MiniRanger_ATV,20231221_00681_00736_1211_NoWaves_SanElijo_Encinitas_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20231221_00681_00736_1211_NoWaves_SanElijo_Encinitas_miniRanger/Beach_And_Backshore/20231221_00681_00736_1211_NoWaves_SanElijo_Encinitas_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20231221_00681_00736_1211_NoWaves_SanElijo_Encinitas_miniRanger/Beach_And_Backshore/20231221_00681_00736_1211_NoWaves_SanElijo_Encinitas_miniRanger_beach_cliff_ground.tif
20231228,567,769,MiniRanger_ATV,20231228_00567_00769_1442_NoWaves_Torrey_Encinitas_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20231228_00567_00769_1442_NoWaves_Torrey_Encinitas_miniRanger/Beach_And_Backshore/20231228_00567_00769_1442_NoWaves_Torrey_Encinitas_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20231228_00567_00769_1442_NoWaves_Torrey_Encinitas_miniRanger/Beach_And_Backshore/20231228_00567_00769_1442_NoWaves_Torrey_Encinitas_miniRanger_beach_cliff_ground.tif
20231228,636,668,VMZ2000_Truck,20231228_00636_00668_1626_NoWaves_Solana,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20231228_00636_00668_1626_NoWaves_Solana/Beach_And_Backshore/20231228_00636_00668_1626_NoWaves_Solana_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20231228_00636_00668_1626_NoWaves_Solana/Beach_And_Backshore/20231228_00636_00668_1626_NoWaves_Solana_beach_cliff_ground.tif
20240109,635,685,MiniRanger_ATV,20240109_00635_00685_1333_NoWaves_Solana_Cardiff_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240109_00635_00685_1333_NoWaves_Solana_Cardiff_miniRanger/Beach_And_Backshore/20240109_00635_00685_1333_NoWaves_Solana_Cardiff_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240109_00635_00685_1333_NoWaves_Solana_Cardiff_miniRanger/Beach_And_Backshore/20240109_00635_00685_1333_NoWaves_Solana_Cardiff_miniRanger_beach_cliff_ground.tif
20240110,567,636,MiniRanger_ATV,20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger/Beach_And_Backshore/20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger/Beach_And_Backshore/20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground.tif
20240111,680,769,MiniRanger_ATV,20240111_00680_00769_1420_NoWaves_SanElijo_Encinitas_miniRanger_epoch2010_geoid12b,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240111_00680_00769_1420_NoWaves_SanElijo_Encinitas_miniRanger_epoch2010_geoid12b/Beach_And_Backshore/20240111_00680_00769_1420_NoWaves_SanElijo_Encinitas_miniRanger_epoch2010_geoid12b_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240111_00680_00769_1420_NoWaves_SanElijo_Encinitas_miniRanger_epoch2010_geoid12b/Beach_And_Backshore/20240111_00680_00769_1420_NoWaves_SanElijo_Encinitas_miniRanger_epoch2010_geoid12b_beach_cliff_ground.tif
20240119,494,684,VMZ2000_Truck,20240119_00494_00684_1050_NoWaves_LJShores_Cardiff,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240119_00494_00684_1050_NoWaves_LJShores_Cardiff/Beach_And_Backshore/20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240119_00494_00684_1050_NoWaves_LJShores_Cardiff/Beach_And_Backshore/20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground.tif
20240123,590,637,VMZ2000_Truck,20240123_00590_00637_1251_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240123_00590_00637_1251_NoWaves_DelMar/Beach_And_Backshore/20240123_00590_00637_1251_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240123_00590_00637_1251_NoWaves_DelMar/Beach_And_Backshore/20240123_00590_00637_1251_NoWaves_DelMar_beach_cliff_ground.tif
20240125,519,702,MiniRanger_ATV,20240125_00519_00702_1431_NoWaves_Blacks_SouthSanElijo_miniRanger_epoch2010_geoid12b,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240125_00519_00702_1431_NoWaves_Blacks_SouthSanElijo_miniRanger_epoch2010_geoid12b/Beach_And_Backshore/20240125_00519_00702_1431_NoWaves_Blacks_SouthSanElijo_miniRanger_epoch2010_geoid12b_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240125_00519_00702_1431_NoWaves_Blacks_SouthSanElijo_miniRanger_epoch2010_geoid12b/Beach_And_Backshore/20240125_00519_00702_1431_NoWaves_Blacks_SouthSanElijo_miniRanger_epoch2010_geoid12b_beach_cliff_ground.tif
20240126,567,591,MiniRanger_ATV,20240126_00567_00591_1443_NoWaves_Torrey_miniRanger_epoch2010_geoid12b,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240126_00567_00591_1443_NoWaves_Torrey_miniRanger_epoch2010_geoid12b/Beach_And_Backshore/20240126_00567_00591_1443_NoWaves_Torrey_miniRanger_epoch2010_geoid12b_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240126_00567_00591_1443_NoWaves_Torrey_miniRanger_epoch2010_geoid12b/Beach_And_Backshore/20240126_00567_00591_1443_NoWaves_Torrey_miniRanger_epoch2010_geoid12b_beach_cliff_ground.tif
20240129,638,769,MiniRanger_ATV,20240129_00638_00769_1539_NoWaves_Solana_Cardiff_Encinitas_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240129_00638_00769_1539_NoWaves_Solana_Cardiff_Encinitas_miniRanger/Beach_And_Backshore/20240129_00638_00769_1539_NoWaves_Solana_Cardiff_Encinitas_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240129_00638_00769_1539_NoWaves_Solana_Cardiff_Encinitas_miniRanger/Beach_And_Backshore/20240129_00638_00769_1539_NoWaves_Solana_Cardiff_Encinitas_miniRanger_beach_cliff_ground.tif
20240129,589,637,VMZ2000_Truck,20240129_00589_00637_1530_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240129_00589_00637_1530_NoWaves_DelMar/Beach_And_Backshore/20240129_00589_00637_1530_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240129_00589_00637_1530_NoWaves_DelMar/Beach_And_Backshore/20240129_00589_00637_1530_NoWaves_DelMar_beach_cliff_ground.tif
20240130,567,591,MiniRanger_ATV,20240130_00567_00591_1625_NoWaves_Torrey_miniRanger_epoch2010_geoid12b,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240130_00567_00591_1625_NoWaves_Torrey_miniRanger_epoch2010_geoid12b/Beach_And_Backshore/20240130_00567_00591_1625_NoWaves_Torrey_miniRanger_epoch2010_geoid12b_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240130_00567_00591_1625_NoWaves_Torrey_miniRanger_epoch2010_geoid12b/Beach_And_Backshore/20240130_00567_00591_1625_NoWaves_Torrey_miniRanger_epoch2010_geoid12b_beach_cliff_ground.tif
20240208,683,701,MiniRanger_ATV,20240208_00683_00701_1258_NoWaves_SanElijo_miniranger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240208_00683_00701_1258_NoWaves_SanElijo_miniranger/Beach_And_Backshore/20240208_00683_00701_1258_NoWaves_SanElijo_miniranger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240208_00683_00701_1258_NoWaves_SanElijo_miniranger/Beach_And_Backshore/20240208_00683_00701_1258_NoWaves_SanElijo_miniranger_beach_cliff_ground.tif
20240208,567,591,MiniRanger_ATV,20240208_00567_00591_1549_NoWaves_Torrey_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240208_00567_00591_1549_NoWaves_Torrey_miniRanger/Beach_And_Backshore/20240208_00567_00591_1549_NoWaves_Torrey_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240208_00567_00591_1549_NoWaves_Torrey_miniRanger/Beach_And_Backshore/20240208_00567_00591_1549_NoWaves_Torrey_miniRanger_beach_cliff_ground.tif
20240208,519,560,MiniRanger_ATV,20240208_00519_00560_1410_NoWaves_Blacks_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240208_00519_00560_1410_NoWaves_Blacks_miniRanger/Beach_And_Backshore/20240208_00519_00560_1410_NoWaves_Blacks_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240208_00519_00560_1410_NoWaves_Blacks_miniRanger/Beach_And_Backshore/20240208_00519_00560_1410_NoWaves_Blacks_miniRanger_beach_cliff_ground.tif
20240208,590,666,VMZ2000_Truck,20240208_00590_00666_1255_NoWaves_DelMar_Solana,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240208_00590_00666_1255_NoWaves_DelMar_Solana/Beach_And_Backshore/20240208_00590_00666_1255_NoWaves_DelMar_Solana_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240208_00590_00666_1255_NoWaves_DelMar_Solana/Beach_And_Backshore/20240208_00590_00666_1255_NoWaves_DelMar_Solana_beach_cliff_ground.tif
20240209,664,769,MiniRanger_ATV,20240209_00664_00769_1349_NoWaves_Cardiff_SCarlsbad_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240209_00664_00769_1349_NoWaves_Cardiff_SCarlsbad_miniRanger/Beach_And_Backshore/20240209_00664_00769_1349_NoWaves_Cardiff_SCarlsbad_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240209_00664_00769_1349_NoWaves_Cardiff_SCarlsbad_miniRanger/Beach_And_Backshore/20240209_00664_00769_1349_NoWaves_Cardiff_SCarlsbad_miniRanger_beach_cliff_ground.tif
20240212,589,683,VMZ2000_Truck,20240212_00589_00683_1558_NoWaves_DelMar_Cardiff,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240212_00589_00683_1558_NoWaves_DelMar_Cardiff/Beach_And_Backshore/20240212_00589_00683_1558_NoWaves_DelMar_Cardiff_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240212_00589_00683_1558_NoWaves_DelMar_Cardiff/Beach_And_Backshore/20240212_00589_00683_1558_NoWaves_DelMar_Cardiff_beach_cliff_ground.tif
20240216,567,698,MiniRanger_ATV,20240216_00567_00698_0921_NoWaves_Torrey_SanElijo_epoch2010_geoid12b_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240216_00567_00698_0921_NoWaves_Torrey_SanElijo_epoch2010_geoid12b_miniRanger/Beach_And_Backshore/20240216_00567_00698_0921_NoWaves_Torrey_SanElijo_epoch2010_geoid12b_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240216_00567_00698_0921_NoWaves_Torrey_SanElijo_epoch2010_geoid12b_miniRanger/Beach_And_Backshore/20240216_00567_00698_0921_NoWaves_Torrey_SanElijo_epoch2010_geoid12b_miniRanger_beach_cliff_ground.tif
20240221,680,769,MiniRanger_ATV,20240221_00680_00769_1257_NoWaves_NCardiff_Encinitas_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240221_00680_00769_1257_NoWaves_NCardiff_Encinitas_miniRanger/Beach_And_Backshore/20240221_00680_00769_1257_NoWaves_NCardiff_Encinitas_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240221_00680_00769_1257_NoWaves_NCardiff_Encinitas_miniRanger/Beach_And_Backshore/20240221_00680_00769_1257_NoWaves_NCardiff_Encinitas_miniRanger_beach_cliff_ground.tif
20240221,590,680,VMZ2000_Truck,20240221_00590_00680_1214_NoWaves_DelMar_Cardiff,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240221_00590_00680_1214_NoWaves_DelMar_Cardiff/Beach_And_Backshore/20240221_00590_00680_1214_NoWaves_DelMar_Cardiff_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240221_00590_00680_1214_NoWaves_DelMar_Cardiff/Beach_And_Backshore/20240221_00590_00680_1214_NoWaves_DelMar_Cardiff_beach_cliff_ground.tif
20240223,567,591,MiniRanger_ATV,20240223_00567_00591_1415_NoWaves_Torrey_miniRanger_epoch2010_geoid12b,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240223_00567_00591_1415_NoWaves_Torrey_miniRanger_epoch2010_geoid12b/Beach_And_Backshore/20240223_00567_00591_1415_NoWaves_Torrey_miniRanger_epoch2010_geoid12b_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240223_00567_00591_1415_NoWaves_Torrey_miniRanger_epoch2010_geoid12b/Beach_And_Backshore/20240223_00567_00591_1415_NoWaves_Torrey_miniRanger_epoch2010_geoid12b_beach_cliff_ground.tif
20240226,590,679,VMZ2000_Truck,20240226_00590_00679_1430_NoWaves_DelMar_Cardiff,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240226_00590_00679_1430_NoWaves_DelMar_Cardiff/Beach_And_Backshore/20240226_00590_00679_1430_NoWaves_DelMar_Cardiff_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240226_00590_00679_1430_NoWaves_DelMar_Cardiff/Beach_And_Backshore/20240226_00590_00679_1430_NoWaves_DelMar_Cardiff_beach_cliff_ground.tif
20240226,678,769,MiniRanger_ATV,20240226_00678_00769_1424_NoWaves_SanElijo_Encinitas_miniranger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240226_00678_00769_1424_NoWaves_SanElijo_Encinitas_miniranger/Beach_And_Backshore/20240226_00678_00769_1424_NoWaves_SanElijo_Encinitas_miniranger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240226_00678_00769_1424_NoWaves_SanElijo_Encinitas_miniranger/Beach_And_Backshore/20240226_00678_00769_1424_NoWaves_SanElijo_Encinitas_miniranger_beach_cliff_ground.tif
20240227,567,591,MiniRanger_ATV,20240227_00567_00591_1546_NoWaves_Torrey_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240227_00567_00591_1546_NoWaves_Torrey_miniRanger/Beach_And_Backshore/20240227_00567_00591_1546_NoWaves_Torrey_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240227_00567_00591_1546_NoWaves_Torrey_miniRanger/Beach_And_Backshore/20240227_00567_00591_1546_NoWaves_Torrey_miniRanger_beach_cliff_ground.tif
20240307,679,769,MiniRanger_ATV,20240307_00679_00769_1217_NoWaves_SanElijo_Encinitas_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240307_00679_00769_1217_NoWaves_SanElijo_Encinitas_miniRanger/Beach_And_Backshore/20240307_00679_00769_1217_NoWaves_SanElijo_Encinitas_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240307_00679_00769_1217_NoWaves_SanElijo_Encinitas_miniRanger/Beach_And_Backshore/20240307_00679_00769_1217_NoWaves_SanElijo_Encinitas_miniRanger_beach_cliff_ground.tif
20240308,567,680,VMZ2000_Truck,20240308_00567_00680_1238_NoWaves_LJShores_Cardiff,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240308_00567_00680_1238_NoWaves_LJShores_Cardiff/Beach_And_Backshore/20240308_00567_00680_1238_NoWaves_LJShores_Cardiff_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240308_00567_00680_1238_NoWaves_LJShores_Cardiff/Beach_And_Backshore/20240308_00567_00680_1238_NoWaves_LJShores_Cardiff_beach_cliff_ground.tif
20240309,518,592,VMZ2000_Truck,20240309_00518_00592_1410_NoWaves_Blacks_Torrey,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240309_00518_00592_1410_NoWaves_Blacks_Torrey/Beach_And_Backshore/20240309_00518_00592_1410_NoWaves_Blacks_Torrey_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240309_00518_00592_1410_NoWaves_Blacks_Torrey/Beach_And_Backshore/20240309_00518_00592_1410_NoWaves_Blacks_Torrey_beach_cliff_ground.tif
20240314,680,769,MiniRanger_ATV,20240314_00680_00769_0633_NoWaves_Cardiff_SouthCarlsbad_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240314_00680_00769_0633_NoWaves_Cardiff_SouthCarlsbad_miniRanger/Beach_And_Backshore/20240314_00680_00769_0633_NoWaves_Cardiff_SouthCarlsbad_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240314_00680_00769_0633_NoWaves_Cardiff_SouthCarlsbad_miniRanger/Beach_And_Backshore/20240314_00680_00769_0633_NoWaves_Cardiff_SouthCarlsbad_miniRanger_beach_cliff_ground.tif
20240314,589,684,VMZ2000_Truck,20240314_00589_00684_0638_NoWaves_DelMar_Cardiff,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240314_00589_00684_0638_NoWaves_DelMar_Cardiff/Beach_And_Backshore/20240314_00589_00684_0638_NoWaves_DelMar_Cardiff_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240314_00589_00684_0638_NoWaves_DelMar_Cardiff/Beach_And_Backshore/20240314_00589_00684_0638_NoWaves_DelMar_Cardiff_beach_cliff_ground.tif
20240321,677,769,MiniRanger_ATV,20240321_00677_00769_1233_NoWaves_SanElijo_Encinitas_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240321_00677_00769_1233_NoWaves_SanElijo_Encinitas_miniRanger/Beach_And_Backshore/20240321_00677_00769_1233_NoWaves_SanElijo_Encinitas_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240321_00677_00769_1233_NoWaves_SanElijo_Encinitas_miniRanger/Beach_And_Backshore/20240321_00677_00769_1233_NoWaves_SanElijo_Encinitas_miniRanger_beach_cliff_ground.tif
20240321,589,684,VMZ2000_Truck,20240321_00589_00684_1230_NoWaves_DelMar_Cardiff,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240321_00589_00684_1230_NoWaves_DelMar_Cardiff/Beach_And_Backshore/20240321_00589_00684_1230_NoWaves_DelMar_Cardiff_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240321_00589_00684_1230_NoWaves_DelMar_Cardiff/Beach_And_Backshore/20240321_00589_00684_1230_NoWaves_DelMar_Cardiff_beach_cliff_ground.tif
20240322,567,592,VMZ2000_Truck,20240322_00567_00592_1337_NoWaves_Torrey,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240322_00567_00592_1337_NoWaves_Torrey/Beach_And_Backshore/20240322_00567_00592_1337_NoWaves_Torrey_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240322_00567_00592_1337_NoWaves_Torrey/Beach_And_Backshore/20240322_00567_00592_1337_NoWaves_Torrey_beach_cliff_ground.tif
20240325,567,666,VMZ2000_Truck,20240325_00567_00666_1408_NoWaves_Torrey_Solana,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240325_00567_00666_1408_NoWaves_Torrey_Solana/Beach_And_Backshore/20240325_00567_00666_1408_NoWaves_Torrey_Solana_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240325_00567_00666_1408_NoWaves_Torrey_Solana/Beach_And_Backshore/20240325_00567_00666_1408_NoWaves_Torrey_Solana_beach_cliff_ground.tif
20240325,664,769,MiniRanger_ATV,20240325_00664_00769_1338_NoWaves_Cardiff_Encinitas_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240325_00664_00769_1338_NoWaves_Cardiff_Encinitas_miniRanger/Beach_And_Backshore/20240325_00664_00769_1338_NoWaves_Cardiff_Encinitas_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240325_00664_00769_1338_NoWaves_Cardiff_Encinitas_miniRanger/Beach_And_Backshore/20240325_00664_00769_1338_NoWaves_Cardiff_Encinitas_miniRanger_beach_cliff_ground.tif
20240404,567,666,VMZ2000_Truck,20240404_00567_00666_1152_NoWaves_Torrey_Solona,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240404_00567_00666_1152_NoWaves_Torrey_Solona/Beach_And_Backshore/20240404_00567_00666_1152_NoWaves_Torrey_Solona_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20240404_00567_00666_1152_NoWaves_Torrey_Solona/Beach_And_Backshore/20240404_00567_00666_1152_NoWaves_Torrey_Solona_beach_cliff_ground.tif
20240409,588,639,MiniRanger_ATV,20240409_00588_00639_0342_NoWaves_DelMar_miniRanger,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240409_00588_00639_0342_NoWaves_DelMar_miniRanger/Beach_And_Backshore/20240409_00588_00639_0342_NoWaves_DelMar_miniRanger_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240409_00588_00639_0342_NoWaves_DelMar_miniRanger/Beach_And_Backshore/20240409_00588_00639_0342_NoWaves_DelMar_miniRanger_beach_cliff_ground.tif
